gear_ratio,vehicle_speed_kmh,road_grade_deg,motor_rpm,motor_torque_nm,wheel_torque_nm,tractive_force_n,rolling_resistance_n,aerodynamic_drag_n,grade_resistance_n,acceleration_mps2,theoretical_vehicle_speed_kmh
7.0,60,2,2000,450.0,2992.5,9351.5625,211.896,104.8056,616.2553,4.677003,34.4678
7.0,60,2,4000,427.5,2842.875,8883.9844,211.896,104.8056,616.2553,4.417238,68.9355
7.0,60,2,6000,382.5,2543.625,7948.8281,211.896,104.8056,616.2553,3.897706,103.4033
7.0,60,2,8000,337.5,2244.375,7013.6719,211.896,104.8056,616.2553,3.378175,137.871
7.0,60,5,2000,450.0,2992.5,9351.5625,211.896,104.8056,1538.9961,4.164369,34.4678
7.0,60,5,4000,427.5,2842.875,8883.9844,211.896,104.8056,1538.9961,3.904604,68.9355
7.0,60,5,6000,382.5,2543.625,7948.8281,211.896,104.8056,1538.9961,3.385072,103.4033
7.0,60,5,8000,337.5,2244.375,7013.6719,211.896,104.8056,1538.9961,2.865541,137.871
7.0,60,8,2000,450.0,2992.5,9351.5625,211.896,104.8056,2457.5186,3.654079,34.4678
7.0,60,8,4000,427.5,2842.875,8883.9844,211.896,104.8056,2457.5186,3.394313,68.9355
7.0,60,8,6000,382.5,2543.625,7948.8281,211.896,104.8056,2457.5186,2.874782,103.4033
7.0,60,8,8000,337.5,2244.375,7013.6719,211.896,104.8056,2457.5186,2.355251,137.871
7.0,60,10,2000,450.0,2992.5,9351.5625,211.896,104.8056,3066.2795,3.315879,34.4678
7.0,60,10,4000,427.5,2842.875,8883.9844,211.896,104.8056,3066.2795,3.056113,68.9355
7.0,60,10,6000,382.5,2543.625,7948.8281,211.896,104.8056,3066.2795,2.536582,103.4033
7.0,60,10,8000,337.5,2244.375,7013.6719,211.896,104.8056,3066.2795,2.01705,137.871
7.0,80,0,2000,450.0,2992.5,9351.5625,211.896,186.321,0.0,4.974081,34.4678
7.0,80,0,4000,427.5,2842.875,8883.9844,211.896,186.321,0.0,4.714315,68.9355
7.0,80,0,6000,382.5,2543.625,7948.8281,211.896,186.321,0.0,4.194784,103.4033
7.0,80,0,8000,337.5,2244.375,7013.6719,211.896,186.321,0.0,3.675253,137.871
7.0,80,2,2000,450.0,2992.5,9351.5625,211.896,186.321,616.2553,4.631717,34.4678
7.0,80,2,4000,427.5,2842.875,8883.9844,211.896,186.321,616.2553,4.371951,68.9355
7.0,80,2,6000,382.5,2543.625,7948.8281,211.896,186.321,616.2553,3.85242,103.4033
7.0,80,2,8000,337.5,2244.375,7013.6719,211.896,186.321,616.2553,3.332889,137.871
7.0,80,5,2000,450.0,2992.5,9351.5625,211.896,186.321,1538.9961,4.119083,34.4678
7.0,80,5,4000,427.5,2842.875,8883.9844,211.896,186.321,1538.9961,3.859317,68.9355
7.0,80,5,6000,382.5,2543.625,7948.8281,211.896,186.321,1538.9961,3.339786,103.4033
7.0,80,5,8000,337.5,2244.375,7013.6719,211.896,186.321,1538.9961,2.820255,137.871
7.0,80,8,2000,450.0,2992.5,9351.5625,211.896,186.321,2457.5186,3.608793,34.4678
7.0,80,8,4000,427.5,2842.875,8883.9844,211.896,186.321,2457.5186,3.349027,68.9355
7.0,80,8,6000,382.5,2543.625,7948.8281,211.896,186.321,2457.5186,2.829496,103.4033
7.0,80,8,8000,337.5,2244.375,7013.6719,211.896,186.321,2457.5186,2.309965,137.871
7.0,80,10,2000,450.0,2992.5,9351.5625,211.896,186.321,3066.2795,3.270592,34.4678
7.0,80,10,4000,427.5,2842.875,8883.9844,211.896,186.321,3066.2795,3.010827,68.9355
7.0,80,10,6000,382.5,2543.625,7948.8281,211.896,186.321,3066.2795,2.491295,103.4033
7.0,80,10,8000,337.5,2244.375,7013.6719,211.896,186.321,3066.2795,1.971764,137.871
7.0,100,0,2000,450.0,2992.5,9351.5625,211.896,291.1265,0.0,4.915856,34.4678
7.0,100,0,4000,427.5,2842.875,8883.9844,211.896,291.1265,0.0,4.65609,68.9355
7.0,100,0,6000,382.5,2543.625,7948.8281,211.896,291.1265,0.0,4.136559,103.4033
7.0,100,0,8000,337.5,2244.375,7013.6719,211.896,291.1265,0.0,3.617027,137.871
7.0,100,2,2000,450.0,2992.5,9351.5625,211.896,291.1265,616.2553,4.573491,34.4678
7.0,100,2,4000,427.5,2842.875,8883.9844,211.896,291.1265,616.2553,4.313726,68.9355
7.0,100,2,6000,382.5,2543.625,7948.8281,211.896,291.1265,616.2553,3.794195,103.4033
7.0,100,2,8000,337.5,2244.375,7013.6719,211.896,291.1265,616.2553,3.274663,137.871
7.0,100,5,2000,450.0,2992.5,9351.5625,211.896,291.1265,1538.9961,4.060858,34.4678
7.0,100,5,4000,427.5,2842.875,8883.9844,211.896,291.1265,1538.9961,3.801092,68.9355
7.0,100,5,6000,382.5,2543.625,7948.8281,211.896,291.1265,1538.9961,3.281561,103.4033
7.0,100,5,8000,337.5,2244.375,7013.6719,211.896,291.1265,1538.9961,2.76203,137.871
7.0,100,8,2000,450.0,2992.5,9351.5625,211.896,291.1265,2457.5186,3.550567,34.4678
7.0,100,8,4000,427.5,2842.875,8883.9844,211.896,291.1265,2457.5186,3.290802,68.9355
7.0,100,8,6000,382.5,2543.625,7948.8281,211.896,291.1265,2457.5186,2.771271,103.4033
7.0,100,8,8000,337.5,2244.375,7013.6719,211.896,291.1265,2457.5186,2.251739,137.871
7.0,100,10,2000,450.0,2992.5,9351.5625,211.896,291.1265,3066.2795,3.212367,34.4678
7.0,100,10,4000,427.5,2842.875,8883.9844,211.896,291.1265,3066.2795,2.952601,68.9355
7.0,100,10,6000,382.5,2543.625,7948.8281,211.896,291.1265,3066.2795,2.43307,103.4033
7.0,100,10,8000,337.5,2244.375,7013.6719,211.896,291.1265,3066.2795,1.913539,137.871
